SatPRN,GPSTime,Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Pos.X,Pos.Y,Pos.Z,Lat,Lon,Alt
G21,2024-04-13 16:51:50.417344+00:00,15705570.467709549,1573207.3274551504,21908097.870802354,21741095.77084113,45.4,4436892.901702324,3085286.0326152598,3376316.7640659986,32.16876031858194,34.81362597158579,56.29643547255546
G27,2024-04-13 16:51:50.417344+00:00,23145656.60945349,13294385.391379155,-2636828.0625841278,22144526.579114996,45.1,4436892.901702324,3085286.0326152598,3376316.7640659986,32.16876031858194,34.81362597158579,56.29643547255546
G28,2024-04-13 16:51:50.417344+00:00,5197097.482206385,25766071.794903025,-3841714.6669914993,23813283.52952344,38.1,4436892.901702324,3085286.0326152598,3376316.7640659986,32.16876031858194,34.81362597158579,56.29643547255546
G32,2024-04-13 16:51:50.417344+00:00,8065258.919812584,17952788.664598227,18138856.369506557,21263101.164606623,44.1,4436892.901702324,3085286.0326152598,3376316.7640659986,32.16876031858194,34.81362597158579,56.29643547255546
G02,2024-04-13 16:51:51.417344+00:00,14579680.881912543,-5199819.456893694,22045831.016447797,22804511.646015055,46.6,4435548.5671867225,3085131.152681867,3376455.4048896716,32.17554320894313,34.82041638631173,-878.9386798785999
G03,2024-04-13 16:51:51.417344+00:00,23182725.858845707,-12115873.310844766,4058855.1381345806,24143783.958319806,45.0,4435548.5671867225,3085131.152681867,3376455.4048896716,32.17554320894313,34.82041638631173,-878.9386798785999
G08,2024-04-13 16:51:51.417344+00:00,24919985.806043923,4704403.131620079,8484865.369409585,21171999.78966106,49.6,4435548.5671867225,3085131.152681867,3376455.4048896716,32.17554320894313,34.82041638631173,-878.9386798785999
G10,2024-04-13 16:51:51.417344+00:00,-1361681.9829161912,17168000.477053348,20332813.398403816,22788977.27918096,29.2,4435548.5671867225,3085131.152681867,3376455.4048896716,32.17554320894313,34.82041638631173,-878.9386798785999
G21,2024-04-13 16:51:51.417344+00:00,15705990.291735245,1575838.5563955666,21907696.93265853,21740754.618607163,44.0,4435548.5671867225,3085131.152681867,3376455.4048896716,32.17554320894313,34.82041638631173,-878.9386798785999
G27,2024-04-13 16:51:51.417344+00:00,23145287.006018322,13294468.501160277,-2639956.3755494785,22145067.43048197,45.0,4435548.5671867225,3085131.152681867,3376455.4048896716,32.17554320894313,34.82041638631173,-878.9386798785999
G28,2024-04-13 16:51:51.417344+00:00,5196870.9514737055,25766581.93549418,-3838587.330745368,23812787.659603175,36.8,4435548.5671867225,3085131.152681867,3376455.4048896716,32.17554320894313,34.82041638631173,-878.9386798785999
G32,2024-04-13 16:51:51.417344+00:00,8063168.2259744685,17951935.942537367,18140630.800115295,21263343.68759644,41.9,4435548.5671867225,3085131.152681867,3376455.4048896716,32.17554320894313,34.82041638631173,-878.9386798785999
G02,2024-04-13 16:51:52.417344+00:00,14580113.827304535,-5197169.453695878,22046204.423861805,22804010.373002972,46.2,4435541.554498833,3085129.270784523,3376452.060808362,32.17555049138419,34.82044246651868,-886.5018696309999
G03,2024-04-13 16:51:52.417344+00:00,23182399.766546614,-12115397.081048608,4062033.9391419124,24143282.410534963,44.4,4435541.554498833,3085129.270784523,3376452.060808362,32.17555049138419,34.82044246651868,-886.5018696309999
G08,2024-04-13 16:51:52.417344+00:00,24920866.798752822,4705077.021928715,8481982.850359106,21172174.29879128,48.9,4435541.554498833,3085129.270784523,3376452.060808362,32.17555049138419,34.82044246651868,-886.5018696309999
G10,2024-04-13 16:51:52.417344+00:00,-1363848.0564369485,17169328.451956004,20331502.85333358,22789336.752371266,27.4,4435541.554498833,3085129.270784523,3376452.060808362,32.17555049138419,34.82044246651868,-886.5018696309999
G21,2024-04-13 16:51:52.417344+00:00,15706410.26510117,1578469.7006185288,21907295.550964948,21740408.650113102,43.7,4435541.554498833,3085129.270784523,3376452.060808362,32.17555049138419,34.82044246651868,-886.5018696309999
G27,2024-04-13 16:51:52.417344+00:00,23144917.05961609,13294551.460914478,-2643084.633960981,22145608.56105243,44.3,4435541.554498833,3085129.270784523,3376452.060808362,32.17555049138419,34.82044246651868,-886.5018696309999
G28,2024-04-13 16:51:52.417344+00:00,5196644.412218424,25767091.698218103,-3835459.912674939,23812274.72336996,36.8,4435541.554498833,3085129.270784523,3376452.060808362,32.17555049138419,34.82044246651868,-886.5018696309999
G32,2024-04-13 16:51:52.417344+00:00,8061077.283026318,17951083.247698188,18142404.85359536,21263582.929945324,41.9,4435541.554498833,3085129.270784523,3376452.060808362,32.17555049138419,34.82044246651868,-886.5018696309999
G02,2024-04-13 16:51:53.417345+00:00,14580546.939454073,-5194519.435326209,22046577.381712966,22803508.8207874,46.1,4435540.563053576,3085132.892549957,3376448.557604436,32.17551772433515,34.82048000002307,-887.3058562241495
G03,2024-04-13 16:51:53.417345+00:00,23182073.368770827,-12114920.60772161,4065212.652797478,24142784.45749497,44.4,4435540.563053576,3085132.892549957,3376448.557604436,32.17551772433515,34.82048000002307,-887.3058562241495
G08,2024-04-13 16:51:53.417345+00:00,24921747.502812184,4705750.71072703,8479100.154440096,21172344.584968794,48.9,4435540.563053576,3085132.892549957,3376448.557604436,32.17551772433515,34.82048000002307,-887.3058562241495
G10,2024-04-13 16:51:53.417345+00:00,-1366013.9147937223,17170656.47237112,20330191.87990857,22789697.377275944,27.2,4435540.563053576,3085132.892549957,3376448.557604436,32.17551772433515,34.82048000002307,-887.3058562241495
G21,2024-04-13 16:51:53.417345+00:00,15706830.387773998,1581100.7599549717,21906893.725749776,21740070.185212668,43.3,4435540.563053576,3085132.892549957,3376448.557604436,32.17551772433515,34.82048000002307,-887.3058562241495
G27,2024-04-13 16:51:53.417345+00:00,23144546.7702271,13294634.270692475,-2646212.837797863,22146145.782774117,43.9,4435540.563053576,3085132.892549957,3376448.557604436,32.17551772433515,34.82048000002307,-887.3058562241495
G28,2024-04-13 16:51:53.417345+00:00,5196417.864401967,25767601.083039235,-3832332.4130214755,23811761.47303283,35.2,4435540.563053576,3085132.892549957,3376448.557604436,32.17551772433515,34.82048000002307,-887.3058562241495
G32,2024-04-13 16:51:53.417345+00:00,8058986.091017,17950230.58013528,18144178.529899366,21263820.67157548,40.3,4435540.563053576,3085132.892549957,3376448.557604436,32.17551772433515,34.82048000002307,-887.3058562241495
G02,2024-04-13 16:51:54.417345+00:00,14580980.21835701,-5191869.401854238,22046949.889994357,22803007.582675748,46.9,4436888.430741348,3085284.368820756,3376316.734998329,32.16878228136003,34.81363855119061,52.36970275081694
G03,2024-04-13 16:51:54.417345+00:00,23181746.665548664,-12114443.890811855,4068391.2791278865,24142281.12978792,45.2,4436888.430741348,3085284.368820756,3376316.734998329,32.16878228136003,34.81363855119061,52.36970275081694
G08,2024-04-13 16:51:54.417345+00:00,24922627.918164503,4706424.198034765,8476217.281765122,21172516.057761125,49.3,4436888.430741348,3085284.368820756,3376316.734998329,32.16878228136003,34.81363855119061,52.36970275081694
G10,2024-04-13 16:51:54.417345+00:00,-1368179.540906635,17171984.52779522,20328880.48847497,22792418.004528176,36.6,4436888.430741348,3085284.368820756,3376316.734998329,32.16878228136003,34.81363855119061,52.36970275081694
G21,2024-04-13 16:51:54.417345+00:00,15707250.659757383,1583731.7344679958,21906491.457005844,21739725.12412993,45.9,4436888.430741348,3085284.368820756,3376316.734998329,32.16878228136003,34.81363855119061,52.36970275081694
G27,2024-04-13 16:51:54.417345+00:00,23144176.137841653,13294716.930542724,-2649340.9869548837,22146683.004495803,45.1,4436888.430741348,3085284.368820756,3376316.734998329,32.16878228136003,34.81363855119061,52.36970275081694
G28,2024-04-13 16:51:54.417345+00:00,5196191.307984075,25768110.089924205,-3829204.8320142454,23811263.509086434,39.1,4436888.430741348,3085284.368820756,3376316.734998329,32.16878228136003,34.81363855119061,52.36970275081694
G32,2024-04-13 16:51:54.417345+00:00,8056894.650087282,17949377.939940788,18145951.82890192,21264071.884773728,43.8,4436888.430741348,3085284.368820756,3376316.734998329,32.16878228136003,34.81363855119061,52.36970275081694
G02,2024-04-13 16:51:55.417345+00:00,14581413.66401039,-5189219.353341901,22047321.948700216,22802506.344564095,47.5,4436885.963542198,3085284.2530102083,3376322.251107513,32.16883443143501,34.81365247675336,53.53595885261893
G03,2024-04-13 16:51:55.417345+00:00,23181419.6569339,-12113966.930302752,4071569.817928489,24141785.27077406,45.5,4436885.963542198,3085284.2530102083,3376322.251107513,32.16883443143501,34.81365247675336,53.53595885261893
G08,2024-04-13 16:51:55.417345+00:00,24923508.04475841,4707097.4838766605,8473334.232426688,21172692.03270963,50.3,4436885.963542198,3085284.2530102083,3376322.251107513,32.16883443143501,34.81365247675336,53.53595885261893
G10,2024-04-13 16:51:55.417345+00:00,-1370344.9688593587,17173312.639101215,20327568.658394746,22792774.755484518,38.3,4436885.963542198,3085284.2530102083,3376322.251107513,32.16883443143501,34.81365247675336,53.53595885261893
G21,2024-04-13 16:51:55.417345+00:00,15707671.08102598,1586362.6240388495,21906088.744753662,21739380.063047193,46.4,4436885.963542198,3085284.2530102083,3376322.251107513,32.16883443143501,34.81365247675336,53.53595885261893
G27,2024-04-13 16:51:55.417345+00:00,23143805.162453923,13294799.440513212,-2652469.081292551,22147227.415707197,45.3,4436885.963542198,3085284.2530102083,3376322.251107513,32.16883443143501,34.81365247675336,53.53595885261893
G28,2024-04-13 16:51:55.417345+00:00,5195964.7429001145,25768618.718896512,-3826077.169532235,23810762.857806507,39.8,4436885.963542198,3085284.2530102083,3376322.251107513,32.16883443143501,34.81365247675336,53.53595885261893
G32,2024-04-13 16:51:55.417345+00:00,8054802.9601168325,17948525.32710052,18147724.75069895,21264314.12856006,44.0,4436885.963542198,3085284.2530102083,3376322.251107513,32.16883443143501,34.81365247675336,53.53595885261893
